doc_id	split	source_file	sha256_txt	match_confidence	match_reason	query_used	source_title	doi	pmid	pmcid	publication_year	journal	publisher	epmc_is_open_access	epmc_license	openalex_is_oa	openalex_oa_status	openalex_licenses	unpaywall_is_oa	unpaywall_oa_status	unpaywall_licenses	crossref_license_urls	source_text_decision	decision_rationale
1251	val	0text1251.txt	feb58fc4658361f7701a5b0fa28947e64379ede57f642eec431b5e2f8ccbd8cd	manual_review	weak_title_or_query_match	"""Background Vitamin D deficiency increases the risk of developing multiple sclerosis (MS) but it is unclear whether vitamin D supplementation improves the clinical course of MS, and there is uncertainty about the dose and form of vitamin D ("""	Vitamins D3 and D2 have marked but different global effects on gene expression in a rat oligodendrocyte precursor cell line.	10.1186/s10020-020-00153-7	32272884	PMC7146914	2020	Molecular medicine (Cambridge, Mass.)	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by|cc-by-nc-nd|cc-by-sa				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1253	train	0text1253.txt	95be6a1403d9d48f8ce2b0a9ac7475d213e9a0d36e60eb2d6cb31c56d133ab98	no_match	0	Background: Inefficient differentiation of oligodendrocyte precursor cells (OPCs) is one of the significant pathological obstacles of myelin repair and provides an essential therapeutic target against behavioral dysfunct																	manual_review	match_no_match:0; no_clear_redistribution_licence
1258	train	0text1258.txt	1066e2fea42d1a24660bcbc0b9b8cc878083a76504f61d280669ed5ecd4ae89e	manual_review	weak_title_or_query_match	"""Background Chondroitin sulfate proteoglycans (CSPGs) are potent inhibitors of axonal regrowth and remyelination."""	The glycosyltransferase EXTL2 promotes proteoglycan deposition and injurious neuroinflammation following demyelination.	10.1186/s12974-020-01895-1	32703234	PMC7379813	2020	Journal of neuroinflammation	Springer Science and Business Media LLC	Y	cc by	False	closed					https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1260	test	0text1260.txt	182a91277884600d965f2c7b20caf63b107a629e6fbc554962f8e7c3e08f7847	no_match	0	Delta(9)-Tetrahydrocannabinol (THC), the main bioactive compound found in the plantCannabis sativa, exerts its effects by activating cannabinoid receptors present in many neural cells.																	manual_review	match_no_match:0; no_clear_redistribution_licence
1262	train	0text1262.txt	e7d1161c6f0b1f24a0994b708a9f838ba64a976f393cb906268200b15cca4053	high	abstract_prefix_exact_match	"""During differentiation, oligodendrocyte precursor cells (OPCs) extend a network of processes that make contact with axons and initiate myelination."""	Mechanistic Target of Rapamycin Regulates the Oligodendrocyte Cytoskeleton during Myelination.	10.1523/jneurosci.1434-18.2020	32139584	PMC7141876	2020	The Journal of neuroscience : the official journal of the Society for Neuroscience	Society for Neuroscience	N	cc by-nc-sa	True	green					https://creativecommons.org/licenses/by-nc-sa/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-sa
1264	train	0text1264.txt	922c78261eff89d5b8bbbca0d6389493ac60da1f32da4997f3e1f89deaf21fe6	high	abstract_prefix_exact_match	"""In the last decade, microRNAs have been increasingly recognized as key modulators of glial development."""	In vivo silencing of miR-125a-3p promotes myelin repair in models of white matter demyelination.	10.1002/glia.23819	32163190		2020	Glia	Wiley	N		True	green	other-oa				http://onlinelibrary.wiley.com/termsAndConditions#vor	manual_review	unclassified_licence:http://onlinelibrary.wiley.com/termsandconditions#vor|other-oa
1267	val	0text1267.txt	33b611438dc0f0c41fbfac54305b1cda62e903b9d025080781dc45e651d083f2	high	abstract_prefix_exact_match	"""We have previously demonstrated that thyromimetics stimulate oligodendrocyte precursor cell differentiation and promote remyelination in murine demyelination models."""	Thyroid hormone and thyromimetics inhibit myelin and axonal degeneration and oligodendrocyte loss in EAE	10.1101/2020.12.20.423638			2020		openRxiv	N		True	green					https://www.biorxiv.org/about/FAQ#license	manual_review	unclassified_licence:https://www.biorxiv.org/about/faq#license
1268	val	0text1268.txt	fd655c1716bedf534e37800be2a4489a7369dd9ef9cc0b267e32e56020f13d79	manual_review	weak_title_or_query_match	"""Inside the adult CNS, oligodendrocyte progenitor cells (OPCS) are able to proliferate, migrate and differentiate into mature oligodendrocytes (OLs) which are responsible for the production of myelin sheet and energy supply for neurons."""	5-Hydroxytryptamine Modulates Maturation and Mitochondria Function of Human Oligodendrocyte Progenitor M03-13 Cells.	10.3390/ijms22052621	33807720	PMC7962057	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by|cc-by-sa
1269	test	0text1269.txt	17438cc79659664d1e9b02d17e462d58d46a5f3c209d2b673f3281dcb1f3b47b	high	abstract_prefix_exact_match	"""Generation of oligodendrocytes in the adult brain enables both adaptive changes in neural circuits and regeneration of myelin sheaths destroyed by injury, disease, and normal aging."""	Stage-specific control of oligodendrocyte survival and morphogenesis by TDP-43	10.1101/2021.11.09.467933			2021		openRxiv	N		True	green	cc-by-nc-nd					manual_review	restrictive_cc_licence:cc-by-nc-nd
1270	train	0text1270.txt	a755ea1e2c2eac60dd635611361f737d3a19c6b0c8b1061931d4b889b4e6fbac	high	abstract_prefix_exact_match	"""Brain and spinal cord oligodendroglia have distinct functional characteristics, and cell-autonomous loss of individual genes can result in different regional phenotypes."""	Cholesterol biosynthesis defines oligodendrocyte precursor heterogeneity between brain and spinal cord.	10.1016/j.celrep.2022.110423	35235799	PMC8988216	2022	Cell reports	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1271	test	0text1271.txt	eac7d22f76e90dcd83f292f82263b38abfdf8bc203c3449e526a17c7936a5a87	high	abstract_prefix_exact_match	"""Oligodendrocyte precursor cells (OPCs) are essential for developmental myelination and oligodendrocyte regeneration after CNS injury."""	GluA2 overexpression in oligodendrocyte progenitors promotes postinjury oligodendrocyte regeneration.	10.1016/j.celrep.2021.109147	34010640	PMC8185898	2021	Cell reports	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by-nc-nd|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1273	train	0text1273.txt	1df7c27489e044f1196a74e67fab38f28a44a40cc6f157f65c2128a096520d74	high	abstract_prefix_exact_match	"""The myelin sheath, which is wrapped around axons, is a lipid-enriched structure produced by mature oligodendrocytes."""	Loss of ABCA8B decreases myelination by reducing oligodendrocyte precursor cells in mice.	10.1016/j.jlr.2021.100147	34752805	PMC8953628	2022	Journal of lipid research	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd|other-oa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1274	train	0text1274.txt	863d67a27eaaad41386678c20357ef3189d220822e57903e409d96a057ce853d	manual_review	weak_title_or_query_match	Background: When aiming to restore myelin tolerance using antigen-specific treatment approaches in MS, the wide variety of myelin-derived antigens towards which immune responses are targeted in multiple sclerosis (MS) pa	Liver-Targeting Nanoplatforms for the Induction of Immune Tolerance.	10.3390/nano14010067	38202522	PMC10780512	2023	Nanomaterials (Basel, Switzerland)	MDPI AG	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1275	train	0text1275.txt	b7a8c89579ee07886cd206500a06aad377901c7d94fb077ee3575e91378b494f	high	abstract_prefix_exact_match	"""Extrinsic inhibitors at sites of blood-brain barrier disruption and neurovascular damage contribute to remyelination failure in neurological diseases."""	BMP receptor blockade overcomes extrinsic inhibition of remyelination and restores neurovascular homeostasis.	10.1093/brain/awab106	34426831	PMC8418337	2021	Brain : a journal of neurology	Oxford University Press (OUP)	Y	cc by-nc	True	bronze	other-oa				http://creativecommons.org/licenses/by-nc/4.0/	manual_review	restrictive_cc_licence:cc-by-nc
1276	val	0text1276.txt	b4dd402636dcc43eb6e4928b6fe6d14ecd875d9d374b546192945dbdd6b05438	high	abstract_prefix_exact_match	"""Efficient strategies for neuroprotection and repair are still an unmet medical need for neurodegenerative diseases and lesions of the central nervous system."""	Neuroprotection and neuroregeneration: roles for the white matter.	10.4103/1673-5374.335834	35535874	PMC9120696	2022	Neural regeneration research	Medknow	Y	cc by-nc-sa	True	gold	cc-by|cc-by-nc-nd|cc-by-nc-sa|other-oa					manual_review	restrictive_cc_licence:cc-by-nc-nd|cc-by-nc-sa
1280	test	0text1280.txt	831286b8782d6ace67e5bdfae18c2e32b8e2f69220d6275b60f8132f1385f7e5	high	first_sentence_match	"""Oligodendrocytes are the myelinating cells of the central nervous system."""	MCL-1 regulates cellular transitions during oligodendrocyte development	10.1101/2024.12.20.629796			2024		openRxiv	N	cc by-nc-nd	True	green	cc-by-nc-nd				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1285	train	0text1285.txt	df5b471db0f8ade694662b072e91740c287fcbb550c9afc8003e509ddc02f4b9	high	abstract_prefix_exact_match	"""Cholesterol is essential for myelin formation, but may also modulate mechanisms involved in adaptive immune responses."""	Cholesterol levels in plasma and cerebrospinal fluid in patients with clinically isolated syndrome and relapsing-remitting multiple sclerosis.	10.1016/j.nbd.2022.105889	36209949		2022	Neurobiology of disease	Elsevier BV	N	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1290	test	0text1290.txt	f5a01dd5d22a350be7637f6f1d2e9a5a3c1743b0b8d0f053a28b2f9d41a484c7	manual_review	weak_title_or_query_match	"""Introduction Several experimental studies have suggested the potential remyelinating effects of vitamin D (VitD) supplements regardless of the presence of VitD deficiency."""	Vitamin D increases remyelination by promoting oligodendrocyte lineage differentiation.	10.1002/brb3.1498	31837111	PMC6955836	2020	Brain and behavior	Wiley	Y	cc by	True	gold	cc-by|cc-by-sa				http://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by|cc-by-sa
1292	test	0text1292.txt	5e565dd14a61f0051eb37ab312e1dfb3e415adbda63c0d752a79fddf4402fc80	high	abstract_prefix_exact_match	"""The pathology of fetal alcohol syndrome and the less severe fetal alcohol spectrum disorders includes brain dysmyelination."""	Oligodendrocyte pathology in fetal alcohol spectrum disorders.	10.4103/1673-5374.314294	34380877	PMC8504395	2022	Neural regeneration research	Medknow	Y	cc by-nc-sa	True	gold	cc-by|cc-by-nc-sa|other-oa					manual_review	restrictive_cc_licence:cc-by-nc-sa
1296	train	0text1296.txt	108cd909a2e27f923aa778d2e994e42dbefe7dbecc19703758f78dfbdaaa8bb7	high	abstract_prefix_exact_match	"""Multiple sclerosis (MS) is a chronic inflammatory disease of the central nervous system (CNS) leading to demyelination and neurodegeneration."""	Multiple Sclerosis and Aging: The Dynamics of Demyelination and Remyelination.	10.1177/17590914221118502	35938615	PMC9364177	2022	ASN neuro	Informa UK Limited	Y	cc by-nc	True	gold	cc-by|other-oa				https://creativecommons.org/licenses/by-nc/4.0/	manual_review	restrictive_cc_licence:cc-by-nc
1297	train	0text1297.txt	c2091209eff9722a625ed47fbbd2bd2d70f17ff27442ad163a762a8d6af139a6	high	abstract_prefix_exact_match	"""Promoting remyelination is considered as a potential neurorepair strategy to prevent/limit the development of permanent neurological disability in patients with multiple sclerosis (MS)."""	GABA<sub>B</sub> receptor agonist baclofen promotes central nervous system remyelination.	10.1002/glia.24262	35980256	PMC9804779	2022	Glia	Wiley	Y	cc by-nc-nd	True	hybrid	cc-by-nc-nd|other-oa				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1300	test	0text1300.txt	9ea06f853e98c22603b85c7c23b458724e4e3468f640998adb13cecb813960f8	high	abstract_prefix_exact_match	"""Oligodendrocyte precursor cells (OPCs) undergo an extensive and coordinated migration in the developing CNS, using the pre-formed scaffold of developed blood vessels as their physical substrate for migration."""	Astrocyte endfoot formation controls the termination of oligodendrocyte precursor cell perivascular migration during development.	10.1016/j.neuron.2022.10.032	36384142	PMC9922530	2023	Neuron	Elsevier BV	N	cc by-nc-nd	True	green	cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1304	train	0text1304.txt	48e5f8b35d2ab9b2451a9cbf3ce3116e6d8120f775f710f6cda59fbb188fd91b	high	abstract_prefix_exact_match	"""Oligodendrocytes are a type of glial cells that produce a lipid-rich membrane called myelin."""	Cell reprogramming for oligodendrocytes: A review of protocols and their applications to disease modeling and cell-based remyelination therapies.	10.1002/jnr.25173	36749877		2023	Journal of neuroscience research	Wiley	N	cc by-nc-nd	True	hybrid	cc-by-nc-nd				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1305	train	0text1305.txt	933c85e6ae6dd982bf7599a9048bf9af4b68753760b37255f93b91214d155b63	high	first_sentence_match	"""The molecular mechanisms that govern the maturation of oligodendrocyte lineage cells remain unclear."""	m<sup>6</sup>A mRNA Methylation Is Essential for Oligodendrocyte Maturation and CNS Myelination.	10.1016/j.neuron.2019.12.013	31901304	PMC7137581	2020	Neuron	Elsevier BV	N		True	green					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/	manual_review	unclassified_licence:http://www.elsevier.com/open-access/userlicense/1.0|https://www.elsevier.com/legal/tdmrep-license|https://www.elsevier.com/tdm/userlicense/1.0
1306	train	0text1306.txt	49c04389a3ebdbec95d2efc76bffe4243b6de6e106d83b116d2bd755df7716b5	no_match	0	BackgroundPeptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS).																	manual_review	match_no_match:0; no_clear_redistribution_licence
1310	train	0text1310.txt	17eb3b98f1c38d697c5e1ab0c0b6dcdcb41db424ef6e44b770b995363e638a92	manual_review	weak_title_or_query_match	"""Introduction: AQP4 (aquaporin-4)-immunoglobulin G (IgG)-mediated neuromyelitis optica spectrum disorder (NMOSD) is an inflammatory demyelinating disease that affects the central nervous system, particularly the spinal cord and optic nerve;"""	Sera from Patients with NMOSD Reduce the Differentiation Capacity of Precursor Cells in the Central Nervous System.	10.3390/ijms22105192	34068922	PMC8155872	2021	International journal of molecular sciences	MDPI AG	Y	cc by	True	gold	cc-by|cc-by-sa				https://creativecommons.org/licenses/by/4.0/	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by|cc-by-sa
1314	val	0text1314.txt	eb8b323a84cd580d5160be88d018730d1805ff5137b7200c24ed5ed14a5ac0c7	high	abstract_prefix_exact_match	"""Oligodendrocytes are extensively coupled to astrocytes, a phenomenon ensuring glial homeostasis and maintenance of central nervous system myelin."""	Beneficial contribution of induced pluripotent stem cell-progeny to Connexin 47 dynamics during demyelination-remyelination.	10.1002/glia.23950	33301181	PMC7984339	2021	Glia	Wiley	Y	cc by-nc-nd	True	bronze	other-oa				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1316	train	0text1316.txt	2225f8cfae2f5b02bb25b4e5bb114abeada6cb2c1760c93ac0b29b04a5cc0107	high	abstract_prefix_exact_match	"""Glial subtype diversity is an emerging topic in neurobiology and immune-mediated neurological diseases such as multiple sclerosis (MS)."""	Diversity and Function of Glial Cell Types in Multiple Sclerosis.	10.1016/j.it.2021.01.005	33593693	PMC7914214	2021	Trends in immunology	Elsevier BV	N		True	green					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://www.elsevier.com/open-access/userlicense/1.0/|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	manual_review	unclassified_licence:http://www.elsevier.com/open-access/userlicense/1.0|https://doi.org/10.15223/policy-004|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-037|https://www.elsevier.com/legal/tdmrep-license|https://www.elsevier.com/tdm/userlicense/1.0
1318	train	0text1318.txt	9668d8039b184607fc98872ab0ee86e573b001c433c8d624ea9e5ebaccde0a8d	manual_review	weak_title_or_query_match	Low-density lipoprotein receptor-related protein 1 (LRP1) is a large, endocytic cell surface receptor that is highly expressed by oligodendrocyte progenitor cells (OPCs) and LRP1 expression is rapidly downregulated as OP	ISEV2023 Abstract Book			PMC10187017	2023	Journal of extracellular vesicles		Y	cc by-nc-nd								manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1322	train	0text1322.txt	017491b541908b5896324236861773a986981144473d4339689a8ba8ef79b0f9	no_match	0	Fetal alcohol spectrum disorders (FASD) are alarmingly common, result in significant personal and so-cietal loss, and there are no effective treatments for these disorders.																	manual_review	match_no_match:0; no_clear_redistribution_licence
1323	train	0text1323.txt	dec2ce454c2a66b5ec7772110950fe6d12c74b54dec6e9b86511a7b55e00d8f5	no_match	0	Background and purpose Research on demyelinating disorders aims to find novel molecules that are able to induce oligodendrocyte precursor cell differentiation to promote central nervous system remyelination and functiona																	manual_review	match_no_match:0; no_clear_redistribution_licence
1326	test	0text1326.txt	6e7446fc3915ce446f7091ccd2f99bbf5a6caad3682fd1218408e314decb99c5	high	abstract_prefix_short_match	"""Neurotropic strains of mouse hepatitis virus (MHV), a coronavirus, cause acute and chronic demyelinating encephalomyelitis with similarities to the human disease multiple sclerosis."""	Oligodendrocytes that survive acute coronavirus infection induce prolonged inflammatory responses in the CNS.	10.1073/pnas.2003432117	32571951	PMC7355048	2020	Proceedings of the National Academy of Sciences of the United States of America	Proceedings of the National Academy of Sciences	N		True	green					https://www.pnas.org/site/aboutpnas/licenses.xhtml	manual_review	unclassified_licence:https://www.pnas.org/site/aboutpnas/licenses.xhtml
1331	train	0text1331.txt	fa7d57235e9835678cf87fb4879bfb69c70c54b5ec16f98963cee3ade928fd39	high	abstract_prefix_exact_match	"""Brain regeneration and tumorigenesis are complex processes involving in changes in chromatin structure to regulate cellular states at the molecular and genomic level."""	Convergent epigenetic regulation of glial plasticity in myelin repair and brain tumorigenesis: A focus on histone modifying enzymes.	10.1016/j.nbd.2020.105040	32800999		2020	Neurobiology of disease	Elsevier BV	N	cc by-nc-nd	True	gold	cc-by-nc-nd|cc-by-sa				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1333	train	0text1333.txt	0e1915ee346bf5d1df37fadba0c0ee9d1567cb00d22558dccd3749f6a66e0f48	high	abstract_prefix_exact_match	"""Oligodendrocyte lineage cells (oligodendroglia) and neurons engage in bidirectional communication throughout life to support healthy brain function."""	Neuron-oligodendroglia interactions: Activity-dependent regulation of cellular signaling.	10.1016/j.neulet.2020.134916	32194135	PMC7295072	2020	Neuroscience letters	Elsevier BV	N		True	green					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	manual_review	unclassified_licence:https://www.elsevier.com/legal/tdmrep-license|https://www.elsevier.com/tdm/userlicense/1.0
1335	train	0text1335.txt	cfd03cd1dec30f53c5b08b23821015a9f987cef036b3427013d4687b93c81d2e	high	abstract_prefix_exact_match	"""Multiple sclerosis (MS) is an autoimmune demyelinating disease of the central nervous system (CNS) that causes severe motor, sensory, and cognitive impairments."""	Identification of First-in-Class Inhibitors of Kallikrein-Related Peptidase 6 That Promote Oligodendrocyte Differentiation.	10.1021/acs.jmedchem.0c02175	33949859		2021	Journal of medicinal chemistry	American Chemical Society (ACS)	N		True	green	other-oa				https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-045	manual_review	unclassified_licence:https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-045|other-oa
1337	train	0text1337.txt	90b22453e5661ea103b2511bd110771a50abe3bcb0db2b9b447dda8eb830cc9b	manual_review	weak_title_or_query_match	"""Background Promotion of myelin repair in the context of demyelinating diseases such as multiple sclerosis (MS) still represents a clinical unmet need, given that this disease is no"""	Teriflunomide as a therapeutic means for myelin repair.	10.1186/s12974-022-02686-6	36611185	PMC9826576	2023	Journal of neuroinflammation	Springer Science and Business Media LLC	Y	cc by	True	gold	cc-by				https://creativecommons.org/licenses/by/4.0|https://creativecommons.org/licenses/by/4.0	manual_review	match_manual_review:weak_title_or_query_match; clear_permissive_licence:cc-by
1340	test	0text1340.txt	9f29fdefd387300171eab78ef831cc0fd56426af1d0a0d91942371f595b028af	no_match	0	PRC2 creates the repressivemark histone H3 Lys27 trimethylation.																	manual_review	match_no_match:0; no_clear_redistribution_licence
1341	val	0text1341.txt	9491f93c8976a9af789446a4def438c76809f56e6ef939c84df7656953154a92	manual_review	weak_title_or_query_match	"""Background: Abnormalities of myelin, which increases the efficiency of action potential conduction, are found in neurological disorders."""	The effects of Korean Red Ginseng-derived components on oligodendrocyte lineage cells: Distinct facilitatory roles of the non-saponin and saponin fractions, and Rb1, in proliferation, differentiation and myelination.	10.1016/j.jgr.2021.04.007	35035243	PMC8753459	2022	Journal of ginseng research	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1343	test	0text1343.txt	50ccc776facc881425a183520ee93fcfa29915c0df332759e2d1bfdb764553e1	no_match	0	The high-mobility-group domain-containing transcription factor Sox9 confers glial competence to neuroepithelial precursors in the developing central nervous system and is an important determinant of astroglial and oligod																	manual_review	match_no_match:0; no_clear_redistribution_licence
1345	train	0text1345.txt	d2b0d0280a7d1403f74a091650626b6c32fde850f3f14cc44992a0cc9de4ae5e	no_match	0	Introduction: Semaphorin 3A (Sema 3A) is a secreted protein, which plays an integral part in developing the nervous syslem.																	manual_review	match_no_match:0; no_clear_redistribution_licence
1346	train	0text1346.txt	6a4f036caac778152c0ea5873217386f4ff94a13f36b3bc841a418ed52ab28f8	high	abstract_prefix_exact_match	"""Remyelination, namely, the formation of new myelin sheaths around denuded axons, counteracts axonal degeneration and restores neuronal function."""	Regulation and signaling of the GPR17 receptor in oligodendroglial cells.	10.1002/glia.23807	32086854		2020	Glia	Wiley	N		True	green	other-oa				http://onlinelibrary.wiley.com/termsAndConditions#vor	manual_review	unclassified_licence:http://onlinelibrary.wiley.com/termsandconditions#vor|other-oa
1347	test	0text1347.txt	4a80bd0819fcc8cac6b3beabebfba51455cfc493b751f540c07168cb771ce286	high	abstract_prefix_exact_match	"""Biological inflammation induced during penetrating cortical injury can disrupt functional neuronal and glial activity within the cortex, resulting in potential recording failure of chronically implanted neural interfaces."""	Cuprizone-induced oligodendrocyte loss and demyelination impairs recording performance of chronically implanted neural interfaces.	10.1016/j.biomaterials.2020.119842	32065972	PMC7540937	2020	Biomaterials	Elsevier BV	N		True	green					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	manual_review	unclassified_licence:https://www.elsevier.com/legal/tdmrep-license|https://www.elsevier.com/tdm/userlicense/1.0
1348	test	0text1348.txt	f262e181d2f8bb5236cdd87ec57ce5284afb9f417fc855bab12f2d42f50a7562	manual_review	weak_title_or_query_match	"""Background Multiple sclerosis is characterised by inflammation, oligodendrocyte loss and axonal demyelination and shows an additional impact on astrocytes, and their polarization."""	Myelin repair is fostered by the corticosteroid medrysone specifically acting on astroglial subpopulations.	10.1016/j.ebiom.2022.104204	35952494	PMC9385547	2022	EBioMedicine	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1349	train	0text1349.txt	22ab593019b4657bf9b1bf04e0575d0cec68337d8afabddef4c3b86f6d9ade96	high	abstract_prefix_short_match	"""Chronic cerebral hypoperfusion (CCH) may amplify the neurotoxicity of nanoscale particulate matter (nPM), resulting in white matter injury."""	Particulate matter exposure and chronic cerebral hypoperfusion promote oxidative stress and induce neuronal and oligodendrocyte apoptosis in male mice.	10.1002/jnr.25153	36464774	PMC10107949	2023	Journal of neuroscience research	Wiley	Y	cc by-nc-nd	True	bronze	cc-by-nc-nd				http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
1353	train	0text1353.txt	47b527e8246a4f27074cf230d80442e4af86a81803183eeadb127b0c17c4caa9	manual_review	weak_title_or_query_match	"""Ethnopharmacology relevance: Wuzi Yanzong Pill (WYP), a well-known prescription for invigorating the kidney and essence, which is widely used to treat infertility such as oligoasthenospermia."""	Wuzi Yanzong Pill relieves CPZ-induced demyelination by improving the microenvironment in the brain.	10.1016/j.heliyon.2022.e12277	36578409	PMC9791345	2022	Heliyon	Elsevier BV	Y	cc by-nc-nd	True	gold	cc-by|cc-by-nc-nd				https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	match_manual_review:weak_title_or_query_match; restrictive_cc_licence:cc-by-nc-nd
1357	val	0text1357.txt	a5f2a1e98c35bccc8c73b64d70717c65e712313bc845a5788d94fe9a58693efd	high	abstract_prefix_exact_match	"""Multiple sclerosis is an autoimmune disease in which the immune system attacks the myelin sheath in the central nervous system."""	Dynamic glial response and crosstalk in demyelination-remyelination and neurodegeneration processes.	10.4103/1673-5374.300975	33318418	PMC8284258	2021	Neural regeneration research	Medknow	Y	cc by-nc-sa	True	gold	cc-by-nc-sa|cc-by-sa|other-oa					manual_review	restrictive_cc_licence:cc-by-nc-sa
1358	train	0text1358.txt	884fc89ba13be17b575279f305c9f5e047350aab39f73942051e211c6b415c45	high	abstract_prefix_exact_match	"""Multiple sclerosis (MS) is a complex disease, and its pathophysiology impacts the function of immune and central nervous system cell types."""	Using MS induced pluripotent stem cells to investigate MS aetiology.	10.1016/j.msard.2022.103839	35523059		2022	Multiple sclerosis and related disorders	Elsevier BV	N	cc by-nc-nd	True	green					https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by-nc-nd/4.0/	manual_review	restrictive_cc_licence:cc-by-nc-nd
