doc_id	split	source_file	provider	candidate_rank	candidate_title	candidate_doi	candidate_year	candidate_venue	candidate_oa_status	candidate_licenses	abstract_support	support_reason	query_used
1151	train	0text1151.txt	crossref	3	Exogenous Ketone Salts Do Not Improve Cognitive Performance During a Dual-Stress Challenge	10.1123/ijsnem.2019-0122	2020	International Journal of Sport Nutrition and Exercise Metabolism			unknown	crossref_no_abstract_available	"""enhance brain ketone metabolism, improve cognitive performance and engage AD pathogenic cascades is scarce. Objectives To investigate the"""
1151	train	0text1151.txt	crossref	4	Exogenous Ketone Supplements Improve Motor Performance in Rodents	10.21203/rs.3.rs-106692/v1					unknown	crossref_no_abstract_available	"""enhance brain ketone metabolism, improve cognitive performance and engage AD pathogenic cascades is scarce. Objectives To investigate the"""
1151	train	0text1151.txt	crossref	5	Failing Heart and Starving Brain	10.1161/circulationaha.116.022141	2016	Circulation			unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose"""
1151	train	0text1151.txt	crossref	6	Figure 1. GDP growth has been robust but productivity and exports' technological content have stayed weak	10.1787/888933339271					unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose. Prior research has shown that oral ketone monoester (KME) safely induces robust ketosis in humans and has d"""
1151	train	0text1151.txt	crossref	7	Figure 1.10. Exchange rate variations have been limited and export performance has so far been robust	10.1787/888934208127					unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose. Prior research has shown that oral ketone monoester (KME) safely induces robust ketosis in humans and has d"""
1151	train	0text1151.txt	crossref	8	How exercise and a special ketone supplement may improve heart health, metabolism, and brain function	10.1186/isrctn14786295		http://isrctn.com/			unknown	crossref_no_abstract_available	"""enhance brain ketone metabolism, improve cognitive performance and engage AD pathogenic cascades is scarce. Objectives To investigate the"""
1151	train	0text1151.txt	crossref	9	Intermittent fasting and Alzheimer's disease—Targeting ketone bodies as a potential strategy for brain energy rescue	10.1007/s11011-023-01288-2	2023	Metabolic Brain Disease		https://www.springernature.com/gp/researchers/text-and-data-mining|https://www.springernature.com/gp/researchers/text-and-data-mining	unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose"""
1151	train	0text1151.txt	crossref	10	Microneedle-Based Detection of Ketone Bodies along with Glucose and Lactate: Toward Real-Time Continuous Interstitial Fluid  Monitoring of Diabetic Ketosis and Ketoacidosis	10.1021/acs.analchem.9b05109.s001					unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose. Prior research has shown that oral ketone monoester (KME) safely induces robust ketosis in humans and has d"""
1151	train	0text1151.txt	crossref	11	On the Track of an Elusive Disease	10.1126/science.1662410	1991	Science			unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose. Prior research has shown that oral ketone monoester (KME) safely induces robust ketosis in humans and has d"""
1151	train	0text1151.txt	crossref	12	Pathogenic cascades and brain dysfunction	10.1093/acprof:oso/9780198508786.003.0012	2004	Lysosomal Disorders of the Brain			unknown	crossref_no_abstract_available	"""enhance brain ketone metabolism, improve cognitive performance and engage AD pathogenic cascades is scarce. Objectives To investigate the"""
1151	train	0text1151.txt	crossref	13	Pharmacokinetics and metabolic effects of ketone monoester supplementation: The first simultaneous CKM and CGM study under normal diet and activities	10.1016/j.metop.2025.100411	2025	Metabolism Open		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|http://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	ketone cognitive metabolic monoester humans effects clinical alzheimer induces robust ketosis pathology
1151	train	0text1151.txt	crossref	14	Prevention of AD: the Which, When, and on Whom?	10.1097/00002093-200607001-00011	2006	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes"""
1151	train	0text1151.txt	crossref	15	Safety and tolerability of sustained exogenous ketosis using ketone monoester drinks for 28 days in healthy adults	10.1016/j.yrtph.2019.104506	2019	Regulatory Toxicology and Pharmacology		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	ketone cognitive metabolic monoester humans effects clinical alzheimer induces robust ketosis pathology
1151	train	0text1151.txt	crossref	16	Section 3 Using objectives to improve performance	10.4324/9780080473697-4	2007	Performance Manager CMIOLP			unknown	crossref_no_abstract_available	"""enhance brain ketone metabolism, improve cognitive performance and engage AD pathogenic cascades is scarce. Objectives To investigate the"""
1151	train	0text1151.txt	crossref	17	Some aspects of the transport of glucose and ketone bodies into the brain and retina	10.1007/978-94-009-7316-9_6	1981	Transport and Inherited Disease			unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose"""
1151	train	0text1151.txt	crossref	18	Table 1: Free parameters of the proposed method and their values, which have been used in all experiments.	10.7717/peerj-cs.1713/table-1					unknown	crossref_no_abstract_available	"""Background Ketone bodies have been proposed as an energy rescue for the Alzheimer's disease (AD) brain, which underutilizes glucose"""
1151	train	0text1151.txt	crossref	19	The Impact of Acute Ingestion of a Ketone Monoester Drink on LPS-Stimulated NLRP3 Activation in Humans with Obesity	10.3390/nu12030854	2020	Nutrients		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	ketone cognitive metabolic monoester humans effects clinical alzheimer induces robust ketosis pathology
1151	train	0text1151.txt	crossref	20	Tolerability and Acceptability of an Exogenous Ketone Monoester and Ketone Monoester/Salt Formulation in Humans	10.3390/nu15234876	2023	Nutrients		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	ketone cognitive metabolic monoester humans effects clinical alzheimer induces robust ketosis pathology
1242	train	0text1242.txt	crossref	1	A Study Designed to Investigate the Effects of Motivational Orientations and Environmental Conditions Upon Bargaining Behavior	10.58809/emvj9667					unknown	crossref_no_abstract_available	"""understood. Therefore, the present study was designed to investigate whether IL-1 beta modifies the proliferation and differentiation of"""
1242	train	0text1242.txt	crossref	2	Demyelinating Diseases 1: Multiple Sclerosis (DRAFT)	10.1093/med/9780190650261.003.0013	2018	Oxford Medicine Online			unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental"""
1242	train	0text1242.txt	crossref	3	"Differentiation-dependent effects of IL-1 and TGF-
                    <i>beta</i>
                    on human articular chondrocyte proliferation are related to inducible nitric oxide synthase expression."	10.4049/jimmunol.154.8.4018	1995	The Journal of Immunology		https://academic.oup.com/pages/standard-publication-reuse-rights	unknown	crossref_no_abstract_available	"""understood. Therefore, the present study was designed to investigate whether IL-1 beta modifies the proliferation and differentiation of"""
1242	train	0text1242.txt	crossref	4	Exercise 2: To see whether you have understood the accounts system	10.1787/611431661478					unknown	crossref_no_abstract_available	"""understood. Therefore, the present study was designed to investigate whether IL-1 beta modifies the proliferation and differentiation of"""
1242	train	0text1242.txt	crossref	5	Exosomal miR‐130a‐3p regulates osteogenic differentiation of Human Adipose‐Derived stem cells through mediating SIRT7/Wnt/β‐catenin axis	10.1111/cpr.12890	2020	Cell Proliferation		http://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	beta gli1 catenin proliferation differentiation expression cells opcs axis attenuated multiple sclerosis
1242	train	0text1242.txt	crossref	6	Faculty Opinions recommendation of The beta-catenin axis integrates multiple signals downstream from RET/papillary thyroid carcinoma leading to cell proliferation.	10.3410/f.1162038.622491	2009	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature			unknown	crossref_no_abstract_available	beta gli1 catenin proliferation differentiation expression cells opcs axis attenuated multiple sclerosis
1242	train	0text1242.txt	crossref	7	IL-2,  IL-4 and TGF-beta promote the differentiation of IL-9-producing T cells from healthy human skin	10.26226/morressier.595a9c57d462b80296c9ff28					unknown	crossref_no_abstract_available	"""understood. Therefore, the present study was designed to investigate whether IL-1 beta modifies the proliferation and differentiation of"""
1242	train	0text1242.txt	crossref	8	Idiotypy in Autoimmune Central Nervous System Demyelinating Disease: Experimental Allergic Encephalomyelitis and Multiple Sclerosis	10.1016/b978-0-12-417780-2.50021-6	1984	Idiotypy in Biology and Medicine			unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental autoimmune encephalomyelitis, and brain degenerative diseases, such as Alzheimer's disease"""
1242	train	0text1242.txt	crossref	9	Interleukin‑1β attenuates the proliferation and differentiation of oligodendrocyte precursor cells through regulation of the microRNA‑202‑3p/β‑catenin/Gli1 axis	10.3892/ijmm.2020.4648	2020	International Journal of Molecular Medicine			unknown	crossref_no_abstract_available	beta gli1 catenin proliferation differentiation expression cells opcs axis attenuated multiple sclerosis
1242	train	0text1242.txt	crossref	10	Multiple Sclerosis and Autoimmune Encephalomyelitis	10.1007/978-0-387-30377-2_18	2007	Handbook of Neurochemistry and Molecular Neurobiology		https://www.springer.com/tdm|https://www.springer.com/tdm	unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental autoimmune encephalomyelitis, and brain degenerative diseases, such as Alzheimer's disease"""
1242	train	0text1242.txt	crossref	11	Multiple Sclerosis and Other Demyelinating Diseases	10.1007/978-3-540-76660-5_1		Medical Radiology			unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental autoimmune encephalomyelitis, and brain degenerative diseases, such as Alzheimer's disease"""
1242	train	0text1242.txt	crossref	12	Multiple Sclerosis and Other Idiopathic Inflammatory-Demyelinating Diseases	10.1016/b978-1-4160-5009-4.50051-0	2013	Imaging of the Brain		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license|https://doi.org/10.15223/policy-017|https://doi.org/10.15223/policy-037|https://doi.org/10.15223/policy-012|https://doi.org/10.15223/policy-029|https://doi.org/10.15223/policy-004	unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental autoimmune encephalomyelitis, and brain degenerative diseases, such as Alzheimer's disease"""
1242	train	0text1242.txt	crossref	13	Multiple sclerosis and other demyelinating diseases	10.1093/med/9780198569381.003.0871	2011	Oxford Medicine Online			unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental"""
1242	train	0text1242.txt	crossref	14	Pathological Heterogeneity of Idiopathic Central Nervous System Inflammatory Demyelinating Disorders	10.1007/978-3-540-73677-6_2	2008	Current Topics in Microbiology and Immunology		http://www.springer.com/tdm	unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental"""
1242	train	0text1242.txt	crossref	15	Pathology of multiple sclerosis and related inflammatory demyelinating diseases	10.1016/b978-0-444-52001-2.00002-9	2014	Handbook of Clinical Neurology		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental"""
1242	train	0text1242.txt	crossref	16	TCF4/beta-Catenin Complex Activates Smo and Gli1 to Promote Migration and Proliferation of Hepatocellular Carcinoma Cells	10.36468/pharmaceutical-sciences.602	2019	Indian Journal of Pharmaceutical Sciences			unknown	crossref_no_abstract_available	beta gli1 catenin proliferation differentiation expression cells opcs axis attenuated multiple sclerosis
1242	train	0text1242.txt	crossref	17	The Spectrum of Inflammatory Demyelinating Diseases	10.1007/978-3-642-45558-2_2	1983	Comparative Neuropathology of Chronic Experimental Allergic Encephalomyelitis and Multiple Sclerosis			unknown	crossref_no_abstract_available	"""The inflammatory cytokine interleukin (IL)-1 beta has been implicated in demyelinating diseases, such as multiple sclerosis and experimental autoimmune encephalomyelitis, and brain degenerative diseases, such as Alzheimer's disease"""
1242	train	0text1242.txt	crossref	18	Whether Beta-Blockers Cause Depression and Anxiety Needs to be Investigated by Appropriately Designed Studies	10.62225/2583049x.2025.5.6.5451	2025	International Journal of Advanced Multidisciplinary Research and Studies			unknown	crossref_no_abstract_available	"""understood. Therefore, the present study was designed to investigate whether IL-1 beta modifies the proliferation and differentiation of"""
1242	train	0text1242.txt	crossref	19	β-Catenin Expression in Bone Marrow Stromal Cells Is Required for Normal Proliferation and Differentiation of Primitive Hematopoietic Cells.	10.1182/blood.v110.11.608.608	2007	Blood			unknown	crossref_no_abstract_available	beta gli1 catenin proliferation differentiation expression cells opcs axis attenuated multiple sclerosis
1306	train	0text1306.txt	crossref	1	AI-30 Gender differences in plasma levels of ANA, ANTI-CD4, and ANTI-DSDNA antibodies in healthy donors pre and post flu vaccination	10.1136/lupus-2016-000179.30	2016	Adaptive Immunity			unknown	crossref_no_abstract_available	pad2 anti expression people ptld study antibodies levels padi2 healthy there post
1306	train	0text1306.txt	crossref	2	Figure 1: Study participants were classified by habitual tea consumption.	10.7717/peerj.18639/fig-1					unknown	crossref_no_abstract_available	"""whether anti-PAD2 antibodies were present in patients with various neurologic diseases. MethodsA total of 491 study participants were"""
1306	train	0text1306.txt	crossref	3	Figure 2: Loot Box spending split by PGSI group and whether or not participants were Self-Isolated or Quarantined.	10.7717/peerj.10705/fig-2					unknown	crossref_no_abstract_available	"""whether anti-PAD2 antibodies were present in patients with various neurologic diseases. MethodsA total of 491 study participants were"""
1306	train	0text1306.txt	crossref	4	Figure 3—figure supplement 2. CAP-HA expression in the ∆CAPCAP line.	10.7554/elife.50598.008					unknown	crossref_no_abstract_available	pad2 anti expression people ptld study antibodies levels padi2 healthy there post
1306	train	0text1306.txt	crossref	5	Figure 3—figure supplement 2. DDK promotes the MCM–NIPBL–cohesin interaction in early S phase.	10.7554/elife.33920.009					unknown	crossref_no_abstract_available	"""whether anti-PAD2 antibodies were present in patients with various neurologic diseases. MethodsA total of 491 study participants were"""
1306	train	0text1306.txt	crossref	6	Figure 5. COX16 facilitates integration of COX2 into MITRAC-COX1 modules.	10.7554/elife.32572.006					unknown	crossref_no_abstract_available	"""whether anti-PAD2 antibodies were present in patients with various neurologic diseases. MethodsA total of 491 study participants were"""
1306	train	0text1306.txt	crossref	7	Figure 5—figure supplement 1. Interaction of PVRL4 with integrin β4.	10.7554/elife.00358.020					unknown	crossref_no_abstract_available	"""whether anti-PAD2 antibodies were present in patients with various neurologic diseases. MethodsA total of 491 study participants were"""
1306	train	0text1306.txt	crossref	8	Generation of monoclonal antibodies against peptidylarginine deiminase 2 (PAD2) and development of a PAD2-specific enzyme-linked immunosorbent assay	10.1016/j.jim.2013.12.008	2014	Journal of Immunological Methods		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS). Dysregulated PAD2 activity has been impli"""
1306	train	0text1306.txt	crossref	9	Isoform-Selective PAD2/PAD4 Substrates with Unnatural Amino Acids Enable Cellular Peptidylarginine Deiminase Activity Profiling and Reveal Vimentin Citrullination Effects in Macrophages	10.1021/acs.biochem.5c00391.s001					unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS)"""
1306	train	0text1306.txt	crossref	10	Methylation of the guanidino group of arginine residues prevents citrullination by peptidylarginine deiminase IV	10.1016/j.febslet.2005.06.035	2005	FEBS Letters		http://onlinelibrary.wiley.com/termsAndConditions#vor	unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS)"""
1306	train	0text1306.txt	crossref	11	Peptidylarginine Deiminase (PAD) and Post-Translational Protein Deimination—Novel Insights into Alveolata Metabolism, Epigenetic Regulation and Host–Pathogen Interactions	10.3390/biology10030177	2021	Biology		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is"""
1306	train	0text1306.txt	crossref	12	Peptidylarginine Deiminase Enzymes	10.1007/springerreference_306589		SpringerReference			unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is"""
1306	train	0text1306.txt	crossref	13	Peptidylarginine deiminase 2 (PAD2) overexpression in transgenic mice leads to myelin loss in the central nervous system	10.1242/dmm.00072	2008	Disease Models and Mechanisms			unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS)"""
1306	train	0text1306.txt	crossref	14	Peptidylarginine deiminase 2 (PAD2) overexpression in transgenic mice leads to myelin loss in the central nervous system	10.1242/dmm.000729	2008	Disease Models &amp; Mechanisms			unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS)"""
1306	train	0text1306.txt	crossref	15	Peptidylarginine deiminase expression and activity in PAD2 knock-out and PAD4-low mice	10.1016/j.biochi.2012.09.029	2013	Biochimie		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS). Dysregulated PAD2 activity has been impli"""
1306	train	0text1306.txt	crossref	16	Post-translational modifications of central nervous system myelin proteins	10.1016/0197-0186(92)90009-g	1992	Neurochemistry International		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is highly expressed in the central nervous system (CNS)"""
1306	train	0text1306.txt	crossref	17	"Review for ""Seroprevalence of anti‐SARS‐CoV‐2 antibodies in COVID‐19 patients and healthy volunteers up to six months post disease onset"""	10.1002/eji.202048970/v1/review2	2020				unknown	crossref_no_abstract_available	pad2 anti expression people ptld study antibodies levels padi2 healthy there post
1306	train	0text1306.txt	crossref	18	"Review for ""Seroprevalence of anti‐SARS‐CoV‐2 antibodies in COVID‐19 patients and healthy volunteers up to six months post disease onset"""	10.1002/eji.202048970/v2/review2	2020				unknown	crossref_no_abstract_available	pad2 anti expression people ptld study antibodies levels padi2 healthy there post
1306	train	0text1306.txt	crossref	19	Studies of Calcineurin-Calmodulin Interaction: Probing the Role of Arginine Residues Using Peptidylarginine Deiminase	10.1006/abbi.1995.1242	1995	Archives of Biochemistry and Biophysics		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	"""Background Peptidylarginine deiminase 2 (PAD2) mediates the post-translational conversion of arginine residues in proteins to citrullines and is"""
1306	train	0text1306.txt	crossref	20	The anti-penicillin antibodies levels in sensitive and insensitive people to intradermal skin test	10.3233/hab-180349	2018	Human Antibodies			unknown	crossref_no_abstract_available	pad2 anti expression people ptld study antibodies levels padi2 healthy there post
1384	train	0text1384.txt	crossref	1	Amyloid Precursor Protein (APP) E693Q Transgenic Mice (APPDutch Mice)	10.1126/sageke.2004.43.tg5	2004	Science of Aging Knowledge Environment			unknown	crossref_no_abstract_available	"""histological, electrophysiological, and behavioral characterization of transgenic mice expressing a pathological form of humanamyloid precursor protein(APP), containing three"""
1384	train	0text1384.txt	crossref	2	Amyloid Precursor Protein (APP) Transgenic Mice (Tg2576 Mice)	10.1126/sageke.2004.5.tg1	2004	Science of Aging Knowledge Environment			unknown	crossref_no_abstract_available	"""histological, electrophysiological, and behavioral characterization of transgenic mice expressing a pathological form of humanamyloid precursor protein(APP), containing three"""
1384	train	0text1384.txt	crossref	3	Benzo[d]imidazole-pyrrolo[1,2a]pyrazine Hybrids Ameliorate Amyloid Aggregates in the Brain of Alzheimer Transgenic Mice	10.1021/acschemneuro.2c00547.s001					unknown	crossref_no_abstract_available	mice transgenic amyloid associated oligodendrocytes however response hippocampal normal alzheimer survival oligodendrocyte
1384	train	0text1384.txt	crossref	4	Creating APP Transgenic Lines in Mice	10.1201/9780203492185.ch13	2004	Amyloid Precursor Protein			unknown	crossref_no_abstract_available	"""histological, electrophysiological, and behavioral characterization of transgenic mice expressing a pathological form of humanamyloid precursor protein(APP), containing three"""
1384	train	0text1384.txt	crossref	5	Delineating Amyloid Plaque Associated Neuronal Sphingolipids in Transgenic Alzheimers Disease Mice (tgArcSwe) Using MALDI Imaging Mass Spectrometry	10.1021/acschemneuro.6b00391.s001					unknown	crossref_no_abstract_available	mice transgenic amyloid associated oligodendrocytes however response hippocampal normal alzheimer survival oligodendrocyte
1384	train	0text1384.txt	crossref	6	Faculty Opinions recommendation of Alzheimer's disease-like pathological features in transgenic mice expressing the APP intracellular domain.	10.3410/f.1165809.630375	2009	Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature			unknown	crossref_no_abstract_available	"""histological, electrophysiological, and behavioral characterization of transgenic mice expressing a pathological form of humanamyloid precursor protein(APP), containing three"""
1384	train	0text1384.txt	crossref	7	GENETIC ANALYSIS OF THE ALZHEIMER??S ASSOCIATED AMYLOID BETA PEPTIDE GENE	10.1097/00002093-198802030-00126	1988	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta impairs the survival of oligodendrocytes in vitro"""
1384	train	0text1384.txt	crossref	8	Hypoxia-Induced Loss of Synaptic Transmission Is Exacerbated in Hippocampal Slices of Transgenic Mice Expressing C-Terminal Fragments of Alzheimer Amyloid Precursor Protein	10.1002/(sici)1098-1063(1999)9:3<201::aid-hipo1>3.0.co;2-p	1999	Hippocampus		http://doi.wiley.com/10.1002/tdm_license_1.1	unknown	crossref_no_abstract_available	mice transgenic amyloid associated oligodendrocytes however response hippocampal normal alzheimer survival oligodendrocyte
1384	train	0text1384.txt	crossref	9	Identifying Potential Alzheimer�s Disease Biomarkers Beyond Amyloid-Beta and Tau	10.31979/etd.nz6j-vxkr					unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta"""
1384	train	0text1384.txt	crossref	10	In Vitro and In Vivo Characterization of Novel Small-Molecule Alzheimer&amp;#39;s Disease Amyloid-Beta Therapies	10.18130/v3nn8s					unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta impairs the survival of oligodendrocytes in vitro"""
1384	train	0text1384.txt	crossref	11	Long-term Dantrolene Treatment Reduced Intraneuronal Amyloid in Aged Alzheimer Triple Transgenic Mice	10.1097/wad.0000000000000075	2015	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	mice transgenic amyloid associated oligodendrocytes however response hippocampal normal alzheimer survival oligodendrocyte
1384	train	0text1384.txt	crossref	12	Neuronal localization of amyloid beta precursor mRNA in normal human brain and in Alzheimerʼs disease	10.1097/00002093-198802040-00010	1988	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta"""
1384	train	0text1384.txt	crossref	13	Oligodendrocytes damage in Alzheimer's disease: Beta amyloid toxicity and inflammation	10.4067/s0716-97602005000400011	2005	Biological Research			unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta impairs the survival of oligodendrocytes in vitro"""
1384	train	0text1384.txt	crossref	14	Pathological and Behavioral Characterization of Transgenic Mice Expressing ALS-Associated CHCHD10-R15L (S54.004)	10.1212/wnl.92.15_supplement.s54.004	2019	Neurology			unknown	crossref_no_abstract_available	"""histological, electrophysiological, and behavioral characterization of transgenic mice expressing a pathological form of humanamyloid precursor protein(APP), containing three"""
1384	train	0text1384.txt	crossref	15	Potential Role of Endogenous and Exogenous Amyloid-Beta Binding Molecules in the Pathogenesis, Diagnosis, and Treatment of Alzheimer Disease	10.1097/00002093-200307000-00006	2003	Alzheimer Disease &amp; Associated Disorders			unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta"""
1384	train	0text1384.txt	crossref	16	Protective Effect of Ferulic Acid on Acetylcholinesterase and Amyloid Beta Peptide Plaque Formation in Alzheimer’s Disease: An In Vitro Study	10.7759/cureus.54103	2024	Cureus			unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta impairs the survival of oligodendrocytes in vitro"""
1384	train	0text1384.txt	crossref	17	STEM-07. Unraveling the role of glioma-associated oligodendrocyte progenitor cells and oligodendrocytes in glioma progression	10.1093/neuped/wuaf001.310	2025	Neuro-Oncology Pediatrics		https://creativecommons.org/licenses/by/4.0/	unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta impairs the survival of oligodendrocytes in vitro. However, the response of oligodendrocyte progenitor cells (O"""
1384	train	0text1384.txt	crossref	18	Soluble amyloid-beta buffering by plaques in Alzheimer disease dementia versus high-pathology controls	10.1101/227009					unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta"""
1384	train	0text1384.txt	crossref	19	The contribution of oligodendrocytes to amyloid and tau pathologies in mouse models of Alzheimer’s disease	10.53846/goediss-10403					unknown	crossref_no_abstract_available	"""In Alzheimer's disease, amyloid plaque formation is associated with the focal death of oligodendrocytes and soluble amyloid beta impairs the survival of oligodendrocytes in vitro"""
1384	train	0text1384.txt	crossref	20	Transgenic mice expressing Alzheimer amyloid precursor proteins	10.1016/s0531-5565(98)00045-x	1998	Experimental Gerontology		https://www.elsevier.com/tdm/userlicense/1.0/	unknown	crossref_no_abstract_available	mice transgenic amyloid associated oligodendrocytes however response hippocampal normal alzheimer survival oligodendrocyte
1413	train	0text1413.txt	crossref	1	A Clinico Imaging Correlation between Central Corneal Thickness with Cup Disc Ratio, Retinal Nerve Fibre Layer Thickness in Glaucoma	10.21088/oas.2454.7816.6220.1	2020	Ophthalmology and Allied Sciences			unknown	crossref_no_abstract_available	corneal loss cnfd cnbd axonal rrms spms nerve rnfl neurological retinal fibre
1413	train	0text1413.txt	crossref	2	Axonal Loss in Multiple Sclerosis	10.1007/978-88-470-2109-9_3	2001	Magnetic Resonance Spectroscopy in Multiple Sclerosis			unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS)"""
1413	train	0text1413.txt	crossref	3	Axonal loss in multiple sclerosis	10.1016/b978-0-444-52001-2.00005-4	2014	Handbook of Clinical Neurology		https://www.elsevier.com/tdm/userlicense/1.0/|https://www.elsevier.com/legal/tdmrep-license	unknown	crossref_no_abstract_available	"""Background:Resourceful endpoints of axonal loss are needed to predict the course of multiple sclerosis (MS)"""
